Dissemination Identifier,Original Dissemination Identifier,Action type,Event type,Event timestamp,Amendment indicator,Asset Class,Product name,Cleared,Mandatory clearing indicator,Execution Timestamp,Effective Date,Expiration Date,Maturity date of the underlier,Non-standardized term indicator,Platform identifier,Prime brokerage transaction indicator,Block trade election indicator,Large notional off-facility swap election indicator,Notional amount-Leg 1,Notional amount-Leg 2,Notional currency-Leg 1,Notional currency-Leg 2,Notional quantity-Leg 1,Notional quantity-Leg 2,Total notional quantity-Leg 1,Total notional quantity-Leg 2,Quantity frequency multiplier-Leg 1,Quantity frequency multiplier-Leg 2,Quantity unit of measure-Leg 1,Quantity unit of measure-Leg 2,Quantity frequency-Leg 1,Quantity frequency-Leg 2,Notional amount in effect on associated effective date-Leg 1,Notional amount in effect on associated effective date-Leg 2,Effective date of the notional amount-Leg 1,Effective date of the notional amount-Leg 2,End date of the notional amount-Leg 1,End date of the notional amount-Leg 2,Call amount,Call currency,Put amount,Put currency,Exchange rate,Exchange rate basis,First exercise date,Fixed rate-Leg 1,Fixed rate-Leg 2,Option Premium Amount,Option Premium Currency,Price,Price unit of measure,Spread-Leg 1,Spread-Leg 2,Spread currency-Leg 1,Spread currency-Leg 2,Strike Price,Strike price currency/currency pair,Post-priced swap indicator,Price currency,Price notation,Spread notation-Leg 1,Spread notation-Leg 2,Strike price notation,Fixed rate day count convention-leg 1,Fixed rate day count convention-leg 2,Floating rate day count convention-leg 1,Floating rate day count convention-leg 2,Floating rate reset frequency period-leg 1,Floating rate reset frequency period-leg 2,Floating rate reset frequency period multiplier-leg 1,Floating rate reset frequency period multiplier-leg 2,Other payment amount,Fixed rate payment frequency period-Leg 1,Floating rate payment frequency period-Leg 1,Fixed rate payment frequency period-Leg 2,Floating rate payment frequency period-Leg 2,Fixed rate payment frequency period multiplier-Leg 1,Floating rate payment frequency period multiplier-Leg 1,Fixed rate payment frequency period multiplier-Leg 2,Floating rate payment frequency period multiplier-Leg 2,Other payment type,Other payment currency,Settlement currency-Leg 1,Settlement currency-Leg 2,Settlement location,Collateralisation category,Custom basket indicator,Index factor,Underlier ID-Leg 1,Underlier ID-Leg 2,Underlier ID source-Leg 1,Underlying Asset Name,Underlying asset subtype or underlying contract subtype-Leg 1,Underlying asset subtype or underlying contract subtype-Leg 2,Embedded Option type,Option Type,Option Style,Package indicator,Package transaction price,Package transaction price currency,Package transaction price notation,Package transaction spread,Package transaction spread currency,Package transaction spread notation,Physical delivery location-Leg 1,Delivery Type,Unique Product Identifier,UPI FISN,UPI Underlier Name
1340301054,1307324155.0,MODI,TRAD,2025-01-20T10:04:12Z,True,EQ,nan,N,nan,2024-12-27T09:12:20Z,2025-01-06,2026-01-28,nan,False,BILT,nan,nan,nan,"28,000,000",nan,JPY,nan,nan,nan,"14,000",nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"2,048.32812730875",ACCY,-0.0168306557,nan,nan,nan,nan,nan,False,JPY,1.0,3.0,nan,nan,nan,nan,A005,nan,MNTH,nan,1.0,nan,nan,nan,MNTH,nan,nan,nan,1.0,nan,nan,nan,nan,JPY,nan,nan,nan,False,nan,3028.T,nan,RIC,nan,nan,nan,OPET,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ92FMZRXRTD,NA/Swaps Sgle Stk Tot Rtn,COM STK
1340301794,1307324155.0,MODI,TRAD,2025-01-20T10:04:12Z,True,EQ,nan,N,nan,2024-12-27T09:12:20Z,2025-01-06,2026-01-28,nan,False,BILT,nan,nan,nan,"29,000,000",nan,JPY,nan,nan,nan,"14,000",nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"2,104.16274745502",ACCY,-0.0167919778,nan,nan,nan,nan,nan,False,JPY,1.0,3.0,nan,nan,nan,nan,A005,nan,MNTH,nan,1.0,nan,nan,nan,MNTH,nan,nan,nan,1.0,nan,nan,nan,nan,JPY,nan,nan,nan,False,nan,3028.T,nan,RIC,nan,nan,nan,OPET,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ92FMZRXRTD,NA/Swaps Sgle Stk Tot Rtn,COM STK
1340302605,1307324155.0,MODI,TRAD,2025-01-20T10:04:12Z,True,EQ,nan,N,nan,2024-12-27T09:12:20Z,2025-01-06,2026-01-28,nan,False,BILT,nan,nan,nan,"29,000,000",nan,JPY,nan,nan,nan,"14,000",nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"2,045.45999424747",ACCY,-0.0166426735,nan,nan,nan,nan,nan,False,JPY,1.0,3.0,nan,nan,nan,nan,A005,nan,MNTH,nan,1.0,nan,nan,nan,MNTH,nan,nan,nan,1.0,nan,nan,nan,nan,JPY,nan,nan,nan,False,nan,3028.T,nan,RIC,nan,nan,nan,OPET,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ92FMZRXRTD,NA/Swaps Sgle Stk Tot Rtn,COM STK
1340312709,1335205424.0,MODI,TRAD,2025-01-20T10:07:14Z,True,EQ,nan,N,nan,2025-01-16T08:28:30Z,2025-01-20,2026-02-16,nan,False,BILT,nan,nan,nan,"96,000",nan,CNY,nan,nan,nan,"12,000",nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.7387682386695,ACCY,-0.0726990709,nan,nan,nan,nan,nan,False,CNY,1.0,3.0,nan,nan,nan,nan,A004,nan,MNTH,nan,1.0,nan,nan,nan,MNTH,nan,nan,nan,1.0,nan,nan,nan,nan,CNY,nan,nan,nan,False,nan,300323.SZ,nan,RIC,nan,nan,nan,OPET,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ1W1XRT20NV,NA/Swaps Sgle Stk Tot Rtn,HC SEMITEK\REGISTERED\SHARES A\300323
1340325236,1301839183.0,MODI,TRAD,2025-01-20T10:13:11Z,True,EQ,nan,N,nan,2024-12-23T08:53:23Z,2024-12-27,2026-02-16,nan,False,BILT,nan,nan,nan,"420,000",nan,CNY,nan,nan,nan,"53,000",nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.713803601966,ACCY,-0.1259537432,nan,nan,nan,nan,nan,False,CNY,1.0,3.0,nan,nan,nan,nan,A004,nan,MNTH,nan,1.0,nan,nan,nan,MNTH,nan,nan,nan,1.0,nan,nan,nan,nan,CNY,nan,nan,nan,False,nan,300323.ZK,nan,RIC,nan,nan,nan,OPET,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ1W1XRT20NV,NA/Swaps Sgle Stk Tot Rtn,HC SEMITEK\REGISTERED\SHARES A\300323
1340325984,848590110.0,MODI,TRAD,2025-01-20T10:16:28Z,True,EQ,nan,N,nan,2023-03-10T10:17:33Z,2023-03-14,2026-10-22,nan,False,BILT,nan,nan,nan,"42,000","42,000",AUD,AUD,nan,nan,"16,000",nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.6610767813,ACCY,nan,0.0025,nan,nan,nan,nan,False,AUD,1.0,nan,3.0,nan,nan,nan,nan,nan,nan,WEEK,nan,4.0,nan,nan,nan,nan,WEEK,nan,nan,nan,4.0,nan,nan,AUD,AUD,nan,nan,False,nan,AU000000RRL8,nan,ISIN,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZRMQGG4XRTN,NA/Swaps SStk Tot Rtn,ORDINARY FULLY PAID
1340326076,866027634.0,MODI,TRAD,2025-01-20T10:16:27Z,True,EQ,nan,N,nan,2023-04-24T10:07:32Z,2023-04-27,2026-10-22,nan,False,BILT,nan,nan,nan,"2,000,000","2,000,000",AUD,AUD,nan,nan,"590,000",nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.398283,ACCY,nan,0.0025,nan,nan,nan,nan,False,AUD,1.0,nan,3.0,nan,nan,nan,nan,nan,nan,MNTH,nan,1.0,nan,nan,nan,nan,MNTH,nan,nan,nan,1.0,nan,nan,AUD,AUD,nan,nan,False,nan,AU000000RRL8,nan,ISIN,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZRMQGG4XRTN,NA/Swaps SStk Tot Rtn,ORDINARY FULLY PAID
1340327863,848591048.0,MODI,TRAD,2025-01-20T10:17:00Z,True,EQ,nan,N,nan,2021-11-30T05:09:34Z,2021-12-01,2026-10-22,nan,False,BILT,nan,nan,nan,990,990,AUD,AUD,nan,nan,765,nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.2913904183043,ACCY,nan,-0.005,nan,nan,nan,nan,False,AUD,1.0,nan,3.0,nan,nan,nan,nan,nan,nan,MNTH,nan,1.0,nan,nan,nan,nan,MNTH,nan,nan,nan,1.0,nan,nan,AUD,AUD,nan,nan,False,nan,AU000000GEM7,nan,ISIN,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ9CMP5NXRTR,NA/Swaps SStk Tot Rtn,ORDINARY FULLY PAID
1340335240,1326025146.0,MODI,TRAD,2025-01-20T10:19:39Z,True,EQ,nan,N,nan,2025-01-10T08:58:05Z,2025-01-10,2026-11-27,nan,False,BILT,nan,nan,nan,"5,800",nan,USD,nan,nan,nan,"1,100",nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,38.7689276,ACCY,nan,nan,nan,nan,nan,nan,False,CNY,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,USD,nan,nan,nan,False,nan,CNE1000032Q9,nan,ISIN,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZVQK2XRTF11,NA/Swaps SStk Tot Rtn,ZD LEADER\REGISTERED\SHARES A\002896
1340340120,1335308012.0,TERM,ETRM,2025-01-20T10:20:33Z,nan,EQ,nan,N,nan,2025-01-16T09:36:20Z,2025-01-17,2026-05-26,nan,False,BILT,nan,nan,nan,5,nan,USD,nan,nan,nan,5,nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.06357039,ACCY,0.0,nan,nan,nan,nan,nan,False,USD,1.0,3.0,nan,nan,nan,nan,A004,nan,MNTH,nan,1.0,nan,nan,nan,MNTH,nan,nan,nan,1.0,nan,nan,nan,nan,USD,nan,nan,nan,False,nan,300323.SZ,nan,RIC,nan,nan,nan,OPET,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ1W1XRT20NV,NA/Swaps Sgle Stk Tot Rtn,HC SEMITEK\REGISTERED\SHARES A\300323
1340347280,nan,NEWT,TRAD,2025-01-20T10:25:23Z,nan,EQ,nan,N,nan,2025-01-20T09:16:56Z,2025-01-21,2026-05-26,nan,False,BILT,nan,nan,nan,"1,700",nan,USD,nan,nan,nan,"1,500",nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1333383688682,ACCY,-0.25,nan,nan,nan,nan,nan,False,USD,1.0,3.0,nan,nan,nan,nan,A004,nan,MNTH,nan,1.0,nan,nan,nan,MNTH,nan,nan,nan,1.0,nan,nan,nan,nan,USD,nan,nan,nan,False,nan,300323.SZ,nan,RIC,nan,nan,nan,OPET,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ1W1XRT20NV,NA/Swaps Sgle Stk Tot Rtn,HC SEMITEK\REGISTERED\SHARES A\300323
1340350652,1311253584.0,MODI,TRAD,2025-01-20T10:26:36Z,True,EQ,nan,N,nan,2024-12-31T09:44:30Z,2025-01-02,2026-05-26,nan,False,BILT,nan,nan,nan,"39,000",nan,USD,nan,nan,nan,"36,000",nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0917555604107,ACCY,-0.25,nan,nan,nan,nan,nan,False,USD,1.0,3.0,nan,nan,nan,nan,A004,nan,MNTH,nan,1.0,nan,nan,nan,MNTH,nan,nan,nan,1.0,nan,nan,nan,nan,USD,nan,nan,nan,False,nan,300323.ZK,nan,RIC,nan,nan,nan,OPET,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ1W1XRT20NV,NA/Swaps Sgle Stk Tot Rtn,HC SEMITEK\REGISTERED\SHARES A\300323
1340352039,1319105229.0,MODI,TRAD,2025-01-20T10:29:02Z,True,EQ,nan,N,nan,2025-01-07T07:38:18Z,2025-01-09,2025-12-30,nan,False,BILT,nan,nan,nan,"38,000",nan,USD,nan,nan,nan,"35,000",nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.10632606542,ACCY,0.007,nan,nan,nan,nan,nan,False,USD,1.0,3.0,nan,nan,nan,nan,A004,nan,MNTH,nan,1.0,nan,49.01319,nan,MNTH,nan,nan,nan,1.0,nan,nan,UWIN,USD,USD,nan,nan,nan,False,nan,300323.ZK,nan,RIC,nan,nan,nan,OPET,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ1W1XRT20NV,NA/Swaps Sgle Stk Tot Rtn,HC SEMITEK\REGISTERED\SHARES A\300323
1340361607,1335205424.0,MODI,TRAD,2025-01-20T10:36:58Z,True,EQ,nan,N,nan,2025-01-16T08:28:30Z,2025-01-20,2026-02-16,nan,False,BILT,nan,nan,nan,"21,000",nan,CNY,nan,nan,nan,"2,700",nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.0797466057797,ACCY,-0.0678403804,nan,nan,nan,nan,nan,False,CNY,1.0,3.0,nan,nan,nan,nan,A004,nan,MNTH,nan,1.0,nan,nan,nan,MNTH,nan,nan,nan,1.0,nan,nan,nan,nan,CNY,nan,nan,nan,False,nan,300323.SZ,nan,RIC,nan,nan,nan,OPET,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ1W1XRT20NV,NA/Swaps Sgle Stk Tot Rtn,HC SEMITEK\REGISTERED\SHARES A\300323
1340367307,1326337732.0,MODI,TRAD,2025-01-20T10:46:05Z,True,EQ,nan,N,nan,2025-01-10T10:46:03Z,2025-01-10,2026-06-15,nan,False,BILT,nan,nan,nan,"120,000",nan,AUD,nan,nan,nan,"91,000",nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.32374532646,ACCY,nan,nan,nan,nan,nan,nan,False,AUD,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,AUD,nan,nan,nan,False,nan,AU000000GEM7,nan,ISIN,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ9CMP5NXRTR,NA/Swaps SStk Tot Rtn,ORDINARY FULLY PAID
1340367337,1322128811.0,MODI,TRAD,2025-01-20T10:46:13Z,True,EQ,nan,N,nan,2025-01-08T10:46:15Z,2025-01-08,2026-06-15,nan,False,BILT,nan,nan,nan,"400,000",nan,AUD,nan,nan,nan,"150,000",nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.7197502893,ACCY,nan,nan,nan,nan,nan,nan,False,AUD,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,AUD,nan,nan,nan,False,nan,AU000000RRL8,nan,ISIN,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZRMQGG4XRTN,NA/Swaps SStk Tot Rtn,ORDINARY FULLY PAID
1340367359,1335329339.0,MODI,TRAD,2025-01-20T10:46:14Z,True,EQ,nan,N,nan,2025-01-16T10:46:20Z,2025-01-16,2026-06-15,nan,False,BILT,nan,nan,nan,"34,000,000",nan,JPY,nan,nan,nan,"7,000",nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"4,857.56856",ACCY,nan,nan,nan,nan,nan,nan,False,JPY,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,JPY,nan,nan,nan,False,nan,JP3743000006,nan,ISIN,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ810F07DXRT,NA/Swaps SStk Tot Rtn,COM STK
1339424645,nan,NEWT,TRAD,2025-01-20T07:40:18Z,nan,EQ,nan,N,nan,2025-01-20T07:40:18Z,2025-01-20,2026-02-23,nan,False,BILT,nan,nan,nan,"100,000","100,000",KRW,KRW,nan,nan,90,89,nan,nan,SHAS,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"1,123.5967301111199",ACCY,nan,nan,nan,nan,nan,nan,False,KRW,1.0,nan,nan,nan,nan,nan,nan,A004,nan,MNTH,nan,1.0,nan,nan,nan,nan,MNTH,nan,nan,nan,1.0,nan,nan,KRW,KRW,nan,nan,False,nan,KR7037400009,nan,ISIN,nan,nan,nan,OPET,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ760PXRT8M7,NA/Swaps SStk Tot Rtn,"WOOREE LIGHTING CO.,LTD"
1339430569,942181047.0,MODI,TRAD,2025-01-20T07:40:04Z,True,EQ,nan,N,nan,2024-03-22T08:24:10Z,2024-03-26,2025-03-05,nan,False,BILT,nan,nan,nan,5,5,AUD,AUD,nan,nan,"36,000",nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.9,ACCY,nan,-0.003,nan,nan,nan,nan,False,AUD,1.0,nan,3.0,nan,nan,nan,nan,nan,nan,WEEK,nan,4.0,nan,nan,nan,nan,WEEK,nan,nan,nan,4.0,nan,nan,AUD,AUD,nan,nan,False,nan,AU000000RRL8,nan,ISIN,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZRMQGG4XRTN,NA/Swaps SStk Tot Rtn,ORDINARY FULLY PAID
1339430580,942180210.0,MODI,TRAD,2025-01-20T07:40:10Z,True,EQ,nan,N,nan,2024-03-22T08:24:06Z,2024-03-26,2025-03-05,nan,False,BILT,nan,nan,nan,"270,000","270,000",AUD,AUD,nan,nan,"210,000",nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.2981431248,ACCY,nan,-0.005,nan,nan,nan,nan,False,AUD,1.0,nan,3.0,nan,nan,nan,nan,nan,nan,MNTH,nan,1.0,nan,nan,nan,nan,MNTH,nan,nan,nan,1.0,nan,nan,AUD,AUD,nan,nan,False,nan,AU000000GEM7,nan,ISIN,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ9CMP5NXRTR,NA/Swaps SStk Tot Rtn,ORDINARY FULLY PAID
1339432445,nan,NEWT,TRAD,2025-01-20T07:40:26Z,nan,EQ,nan,N,nan,2025-01-20T07:40:26Z,2025-01-20,2026-02-23,nan,False,BILT,nan,nan,nan,"730,000","730,000",KRW,KRW,nan,nan,660,658,nan,nan,SHAS,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"1,102.7239169903817",ACCY,nan,nan,nan,nan,nan,nan,False,KRW,1,nan,nan,nan,nan,nan,nan,A004,nan,MNTH,nan,1.0,nan,nan,nan,nan,MNTH,nan,nan,nan,1.0,nan,nan,KRW,KRW,nan,nan,False,nan,KR7037400009,nan,ISIN,nan,nan,nan,OPET,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ760PXRT8M7,NA/Swaps SStk Tot Rtn,"WOOREE LIGHTING CO.,LTD"
1339434078,942181047.0,MODI,TRAD,2025-01-20T07:40:04Z,True,EQ,nan,N,nan,2024-03-22T08:24:10Z,2024-03-26,2025-03-05,nan,False,BILT,nan,nan,nan,"100,000","100,000",AUD,AUD,nan,nan,"36,000",nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.806781955,ACCY,nan,-0.003,nan,nan,nan,nan,False,AUD,1,nan,3.0,nan,nan,nan,nan,nan,nan,WEEK,nan,4.0,nan,nan,nan,nan,WEEK,nan,nan,nan,4.0,nan,nan,AUD,AUD,nan,nan,False,nan,AU000000RRL8,nan,ISIN,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZRMQGG4XRTN,NA/Swaps SStk Tot Rtn,ORDINARY FULLY PAID
1339438349,nan,NEWT,TRAD,2025-01-20T07:32:59Z,nan,EQ,nan,N,nan,2025-01-20T07:32:59Z,2025-01-20,9999-12-31,nan,False,XXXX,nan,nan,nan,"150,000",nan,USD,nan,nan,nan,"140,000",nan,nan,nan,SHAS,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0737264829935,ACCY,nan,nan,nan,nan,nan,nan,True,USD,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,USD,nan,nan,nan,False,nan,300323.ZK,nan,RIC,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ1W1XRT20NV,NA/Swaps Sgle Stk Tot Rtn,HC SEMITEK\REGISTERED\SHARES A\300323
1339452473,883358626.0,MODI,TRAD,2025-01-20T07:37:55Z,True,EQ,nan,N,nan,2015-08-31T00:46:06Z,2015-09-03,2026-12-02,nan,False,BILT,nan,nan,nan,"470,000,000",nan,JPY,nan,nan,nan,"96,000",nan,nan,nan,ACCY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"4,896.112998",SHAS,nan,nan,nan,nan,nan,nan,False,JPY,1,nan,nan,nan,nan,nan,nan,A004,nan,DAIL,nan,1.0,nan,nan,nan,nan,MNTH,nan,nan,nan,1.0,nan,nan,JPY,nan,nan,nan,False,nan,JP3743000006,nan,ISIN,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ810F07DXRT,NA/Swaps SStk Tot Rtn,COM STK
1339461916,nan,NEWT,TRAD,2025-01-20T07:41:03Z,nan,EQ,nan,N,nan,2025-01-20T07:41:03Z,2025-01-20,2026-01-05,nan,False,BILT,nan,nan,nan,"1,700","1,700",USD,USD,nan,nan,"4,000","3,990",nan,nan,SHAS,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.4249985787,ACCY,nan,nan,nan,nan,nan,nan,False,USD,1,nan,nan,nan,nan,nan,nan,A004,nan,DAIL,nan,1.0,nan,nan,nan,nan,MNTH,nan,nan,nan,1.0,nan,nan,USD,USD,nan,nan,False,nan,TW0005460000,nan,ISIN,nan,nan,nan,OPET,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZKFQD56GXRT,NA/Swaps SStk Tot Rtn,TPEX LISTED STOCKS
1339466288,nan,NEWT,TRAD,2025-01-20T07:40:23Z,False,EQ,nan,N,nan,2025-01-20T07:40:23Z,2025-01-20,2026-01-20,nan,False,BILT,nan,nan,nan,"2,900",nan,USD,nan,nan,nan,500,nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,42.77002,SHAS,nan,nan,nan,nan,nan,nan,False,CNY,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,USD,nan,nan,nan,False,nan,CNE1000032Q9,nan,ISIN,nan,nan,nan,OPET,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZVQK2XRTF11,NA/Swaps SStk Tot Rtn,ZD LEADER\REGISTERED\SHARES A\002896
1339467183,nan,NEWT,TRAD,2025-01-20T07:33:33Z,nan,EQ,nan,N,nan,2025-01-20T07:33:33Z,2025-01-20,9999-12-31,nan,False,XXXX,nan,nan,nan,"4,000",nan,USD,nan,nan,nan,"3,700",nan,nan,nan,SHAS,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0810843573125,ACCY,nan,nan,nan,nan,nan,nan,True,USD,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,USD,nan,nan,nan,False,nan,300323.ZK,nan,RIC,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ1W1XRT20NV,NA/Swaps Sgle Stk Tot Rtn,HC SEMITEK\REGISTERED\SHARES A\300323
1339468360,nan,NEWT,TRAD,2025-01-20T07:33:31Z,nan,EQ,nan,N,nan,2025-01-20T07:33:31Z,2025-01-20,9999-12-31,nan,False,XXXX,nan,nan,nan,"170,000",nan,USD,nan,nan,nan,"160,000",nan,nan,nan,SHAS,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0897410455515,ACCY,nan,nan,nan,nan,nan,nan,True,USD,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,USD,nan,nan,nan,False,nan,300323.ZK,nan,RIC,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ1W1XRT20NV,NA/Swaps Sgle Stk Tot Rtn,HC SEMITEK\REGISTERED\SHARES A\300323
1339470192,nan,NEWT,TRAD,2025-01-20T07:33:05Z,nan,EQ,nan,N,nan,2025-01-20T07:33:05Z,2025-01-20,9999-12-31,nan,False,XXXX,nan,nan,nan,"29,000",nan,USD,nan,nan,nan,"28,000",nan,nan,nan,SHAS,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.050723606,ACCY,nan,nan,nan,nan,nan,nan,True,USD,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,USD,nan,nan,nan,False,nan,300323.ZK,nan,RIC,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ1W1XRT20NV,NA/Swaps Sgle Stk Tot Rtn,HC SEMITEK\REGISTERED\SHARES A\300323
